1_scan	573.0	584.0	575.0	577.0	577.0	581.0	577.0	573.0	578.0	577.0	
100_scan	566.0	573.0	580.0	583.0	586.0	576.0	587.0	574.0	577.0	576.0	
1k_scan	576.0	580.0	581.0	574.0	578.0	576.0	576.0	579.0	582.0	573.0	
10k_scan	580.0	576.0	576.0	584.0	570.0	587.0	578.0	576.0	571.0	575.0	
50k_scan	567.0	573.0	576.0	581.0	574.0	583.0	577.0	580.0	581.0	576.0	
100k_scan	573.0	578.0	578.0	571.0	581.0	582.0	577.0	579.0	581.0	585.0	
200k_scan	576.0	580.0	578.0	581.0	576.0	579.0	580.0	578.0	578.0	572.0	
300k_scan	580.0	583.0	577.0	581.0	584.0	583.0	583.0	585.0	574.0	579.0	
400k_scan	574.0	580.0	574.0	1910.0	578.0	581.0	584.0	582.0	580.0	579.0	
500k_scan	574.0	580.0	579.0	586.0	576.0	574.0	582.0	582.0	575.0	581.0	
600k_scan	859.0	574.0	575.0	585.0	579.0	577.0	581.0	585.0	579.0	580.0	
700k_scan	569.0	581.0	584.0	581.0	581.0	582.0	578.0	576.0	574.0	577.0	
800k_scan	573.0	581.0	579.0	577.0	583.0	581.0	582.0	586.0	586.0	583.0	
900k_scan	2173.0	583.0	582.0	578.0	576.0	582.0	580.0	576.0	577.0	582.0	
1000k_scan	649.0	574.0	586.0	586.0	582.0	581.0	576.0	580.0	575.0	585.0	
