t1_scan_select1	75.0	12.0	10.0	10.0	11.0	13.0	10.0	16.0	12.0	16.0	
t1_scan_select2	34.0	13.0	17.0	10.0	12.0	10.0	12.0	10.0	12.0	10.0	
t1_scan_select3	17.0	16.0	16.0	10.0	12.0	10.0	12.0	10.0	16.0	16.0	
t1_scan_select4	17.0	17.0	16.0	10.0	12.0	10.0	12.0	10.0	16.0	16.0	
t1_scan_select5	17.0	10.0	12.0	10.0	12.0	16.0	13.0	10.0	12.0	16.0	
t100_scan_select1	26.0	14.0	11.0	19.0	11.0	17.0	11.0	15.0	11.0	19.0	
t100_scan_select2	12.0	12.0	14.0	14.0	11.0	13.0	14.0	14.0	11.0	13.0	
t100_scan_select3	20.0	19.0	14.0	15.0	11.0	19.0	19.0	14.0	15.0	11.0	
t100_scan_select4	20.0	12.0	13.0	14.0	15.0	11.0	13.0	19.0	19.0	15.0	
t100_scan_select5	12.0	19.0	12.0	14.0	14.0	11.0	19.0	11.0	13.0	14.0	
t1k_scan_select1	47.0	40.0	38.0	25.0	24.0	33.0	39.0	33.0	38.0	24.0	
t1k_scan_select2	25.0	33.0	39.0	33.0	38.0	33.0	29.0	32.0	38.0	24.0	
t1k_scan_select3	25.0	33.0	39.0	24.0	33.0	39.0	33.0	38.0	24.0	33.0	
t1k_scan_select4	39.0	24.0	33.0	39.0	24.0	33.0	39.0	25.0	33.0	39.0	
t1k_scan_select5	32.0	38.0	24.0	33.0	39.0	24.0	33.0	39.0	24.0	33.0
t10k_scan_select1	155.0	162.0	159.0	163.0	154.0	163.0	160.0	155.0	162.0	165.0	
t10k_scan_select2	185.0	163.0	156.0	164.0	156.0	156.0	158.0	159.0	161.0	163.0	
t10k_scan_select3	165.0	157.0	160.0	163.0	167.0	163.0	164.0	159.0	163.0	164.0	
t10k_scan_select4	161.0	163.0	163.0	160.0	162.0	159.0	163.0	163.0	161.0	155.0	
t10k_scan_select5	167.0	166.0	160.0	160.0	166.0	162.0	159.0	166.0	165.0	166.0
t50k_scan_select1	813.0	760.0	758.0	759.0	758.0	757.0	753.0	758.0	749.0	755.0	
t50k_scan_select2	757.0	748.0	758.0	756.0	754.0	756.0	746.0	759.0	752.0	755.0	
t50k_scan_select3	756.0	753.0	757.0	762.0	759.0	757.0	753.0	758.0	752.0	757.0	
t50k_scan_select4	763.0	750.0	755.0	761.0	758.0	761.0	761.0	753.0	764.0	758.0	
t50k_scan_select5	767.0	772.0	773.0	771.0	775.0	764.0	765.0	772.0	776.0	771.0	
t100k_scan_select1	1533.0	1501.0	1501.0	1500.0	1505.0	1504.0	1495.0	1497.0	1502.0	1507.0	
t100k_scan_select2	1485.0	1497.0	1489.0	1497.0	1500.0	1489.0	1495.0	1495.0	1486.0	1495.0	
t100k_scan_select3	1500.0	1498.0	1493.0	1499.0	1501.0	1498.0	1510.0	1499.0	1491.0	1501.0	
t100k_scan_select4	1497.0	1503.0	1495.0	1494.0	1490.0	1492.0	1500.0	1498.0	1499.0	1505.0	
t100k_scan_select5	1514.0	1523.0	1525.0	1527.0	1522.0	1526.0	1528.0	1516.0	1524.0	1538.0	
t200k_scan_select1	3049.0	3025.0	3034.0	3021.0	3028.0	3019.0	3027.0	3029.0	3028.0	3013.0	
t200k_scan_select2	3015.0	3014.0	3009.0	3005.0	3001.0	3021.0	3017.0	3006.0	3009.0	3013.0	
t200k_scan_select3	3021.0	3044.0	3025.0	3021.0	3028.0	3024.0	3022.0	3033.0	3019.0	3017.0	
t200k_scan_select4	3025.0	3023.0	3025.0	3027.0	3023.0	3029.0	3018.0	3021.0	3015.0	3039.0	
t200k_scan_select5	3066.0	3076.0	3073.0	3075.0	3068.0	3073.0	3070.0	3074.0	3081.0	3073.0	
t300k_scan_select1	4609.0	4550.0	4559.0	4571.0	4560.0	4569.0	4551.0	4653.0	4549.0	4557.0	
t300k_scan_select2	4543.0	4530.0	4571.0	4531.0	4632.0	4539.0	4549.0	4535.0	4540.0	4529.0	
t300k_scan_select3	4559.0	4543.0	4545.0	4546.0	4553.0	4552.0	4549.0	4547.0	4547.0	4548.0	
t300k_scan_select4	4565.0	4546.0	4546.0	4550.0	4547.0	4543.0	4548.0	4573.0	4551.0	4550.0	
t300k_scan_select5	4621.0	4623.0	4637.0	4614.0	4626.0	4630.0	4622.0	4621.0	4620.0	4643.0	
t400k_scan_select1	6422.0	6082.0	6077.0	6080.0	6097.0	6089.0	6085.0	6085.0	6077.0	6089.0	
t400k_scan_select2	6061.0	6040.0	6063.0	6078.0	6061.0	6059.0	6049.0	6050.0	6049.0	6046.0	
t400k_scan_select3	6063.0	6066.0	6079.0	6076.0	6082.0	6074.0	6066.0	6062.0	6072.0	6072.0	
t400k_scan_select4	6086.0	6112.0	6075.0	6085.0	6085.0	6069.0	6082.0	6078.0	6100.0	6088.0	
t400k_scan_select5	6181.0	6180.0	6257.0	6177.0	6181.0	6172.0	6187.0	6178.0	6173.0	6171.0	
t500k_scan_select1	8319.0	7639.0	7609.0	7665.0	7601.0	7620.0	7599.0	7609.0	7653.0	7620.0	
t500k_scan_select2	7567.0	7570.0	7598.0	7564.0	7585.0	7568.0	7573.0	7568.0	7581.0	7577.0	
t500k_scan_select3	7601.0	7613.0	7602.0	7599.0	7603.0	7592.0	7615.0	7614.0	7594.0	7596.0	
t500k_scan_select4	7604.0	7598.0	7607.0	7605.0	7599.0	7641.0	7611.0	7602.0	7604.0	7606.0	
t500k_scan_select5	7720.0	7728.0	7718.0	7727.0	7747.0	7717.0	7722.0	7727.0	7729.0	7726.0	
t600k_scan_select1	9169.0	9135.0	9142.0	9157.0	9159.0	9131.0	9141.0	9138.0	9129.0	9123.0	
t600k_scan_select2	9126.0	9060.0	9118.0	9080.0	9099.0	9086.0	9101.0	9093.0	9094.0	9111.0	
t600k_scan_select3	9111.0	9122.0	9290.0	9120.0	9105.0	9137.0	9187.0	9113.0	9115.0	9142.0	
t600k_scan_select4	9137.0	9132.0	9144.0	9120.0	9130.0	9131.0	9135.0	9119.0	9132.0	9090.0	
t600k_scan_select5	9301.0	9280.0	9264.0	9271.0	9267.0	9280.0	9297.0	9281.0	9271.0	9279.0	
t700k_scan_select1	10666.0	10658.0	10651.0	10656.0	10689.0	10674.0	10661.0	10701.0	10666.0	10651.0	
t700k_scan_select2	10602.0	10599.0	10610.0	10604.0	10622.0	10603.0	10620.0	10615.0	10636.0	10626.0	
t700k_scan_select3	10667.0	10647.0	10622.0	10633.0	10638.0	10663.0	10649.0	10631.0	10645.0	10738.0	
t700k_scan_select4	10662.0	10642.0	10728.0	10694.0	10655.0	10648.0	10651.0	10654.0	10651.0	10660.0	
t700k_scan_select5	10826.0	10812.0	10824.0	10831.0	10863.0	10824.0	10811.0	10817.0	10863.0	10825.0	
t800k_scan_select1	12200.0	12187.0	12194.0	12202.0	12191.0	12232.0	12276.0	12190.0	12190.0	12186.0	
t800k_scan_select2	12166.0	12118.0	12110.0	12132.0	12163.0	12117.0	12122.0	12117.0	12126.0	12149.0	
t800k_scan_select3	12166.0	12128.0	12160.0	12211.0	12160.0	12174.0	12154.0	12186.0	12149.0	12172.0	
t800k_scan_select4	12176.0	12170.0	12186.0	12261.0	12169.0	12178.0	12227.0	12185.0	12151.0	12159.0	
t800k_scan_select5	12346.0	12365.0	12468.0	12363.0	12384.0	12362.0	12382.0	12366.0	12382.0	12365.0	
t900k_scan_select1	13717.0	13691.0	13716.0	13721.0	13759.0	13713.0	13705.0	13718.0	13718.0	13760.0	
t900k_scan_select2	13671.0	13653.0	13632.0	13641.0	13693.0	13647.0	13644.0	13662.0	13631.0	13693.0	
t900k_scan_select3	13710.0	13672.0	13732.0	13703.0	13683.0	13681.0	13687.0	13733.0	13692.0	13691.0	
t900k_scan_select4	13751.0	13734.0	13707.0	13716.0	13716.0	13741.0	13704.0	13715.0	13719.0	13702.0	
t900k_scan_select5	13933.0	13900.0	13932.0	13911.0	13936.0	13893.0	13922.0	13923.0	13918.0	13927.0	
t1000k_scan_select1	15479.0	15322.0	15250.0	15304.0	15253.0	15167.0	15246.0	15252.0	15242.0	15573.0	
t1000k_scan_select2	15156.0	15192.0	15150.0	15219.0	15169.0	15182.0	15168.0	15159.0	15171.0	15157.0	
t1000k_scan_select3	15216.0	15166.0	15263.0	15221.0	15219.0	15221.0	15231.0	15224.0	15242.0	15217.0	
t1000k_scan_select4	15255.0	15227.0	15232.0	15248.0	15265.0	15272.0	15262.0	15260.0	15246.0	15279.0	
t1000k_scan_select5	15461.0	15461.0	15442.0	15451.0	15462.0	15480.0	15440.0	15558.0	15454.0	15482.0	
